608.0,142.0,,,,,,,552.0,198.0,,,,,,
608.0,142.0,,,,,,,552.0,198.0,,,,,,
608.0,142.0,,,,,,,552.0,198.0,,,,,,
608.0,142.0,,,,,,,552.0,198.0,,,,,,
608.0,142.0,,,,,,,552.0,198.0,,,,,,
609.0,142.0,,,,,,,552.0,198.0,,,,,,
609.0,142.0,,,,,,,552.0,198.0,,,,,,
609.0,142.0,,,,,,,552.0,198.0,,,,,,
609.0,142.0,,,,,,,552.0,198.0,,,,,,
609.0,142.0,,,,,,,552.0,198.0,,,,,,
609.0,142.0,,,,,,,552.0,198.0,,,,,,
609.0,142.0,,,,,,,552.0,198.0,,,,,,
609.0,142.0,,,,,,,552.0,198.0,,,,,,
609.0,142.0,,,,,,,552.0,198.0,,,,,,
609.0,142.0,,,,,,,552.0,198.0,,,,,,
609.0,142.0,,,,,,,552.0,198.0,,,,,,
609.0,142.0,,,,,,,552.0,198.0,,,,,,
609.0,142.0,,,,,,,552.0,198.0,,,,,,
609.0,142.0,,,,,,,552.0,198.0,,,,,,
609.0,142.0,,,,,,,552.0,198.0,,,,,,
609.0,142.0,,,,,,,552.0,198.0,,,,,,
609.0,142.0,,,,,,,552.0,197.0,,,,,,
609.0,142.0,,,,,,,552.0,197.0,,,,,,
609.0,142.0,,,,,,,552.0,197.0,,,,,,
609.0,142.0,,,,,,,552.0,197.0,,,,,,
609.0,142.0,,,,,,,552.0,197.0,,,,,,
609.0,142.0,,,,,,,552.0,197.0,,,,,,
609.0,142.0,,,,,,,552.0,197.0,,,,,,
609.0,142.0,,,,,,,552.0,197.0,,,,,,
609.0,142.0,,,,,,,552.0,197.0,,,,,,
609.0,142.0,,,,,,,552.0,197.0,,,,,,
609.0,142.0,,,,,,,552.0,197.0,,,,,,
609.0,142.0,,,,,,,552.0,197.0,,,,,,
609.0,142.0,,,,,,,552.0,197.0,,,,,,
609.0,142.0,,,,,,,552.0,197.0,,,,,,
609.0,142.0,,,,,,,552.0,197.0,,,,,,
609.0,142.0,,,,,,,552.0,197.0,,,,,,
610.0,142.0,,,,,,,552.0,197.0,,,,,,
610.0,142.0,,,,,,,552.0,197.0,,,,,,
610.0,142.0,,,,,,,552.0,197.0,,,,,,
610.0,142.0,,,,,,,552.0,197.0,,,,,,
610.0,142.0,,,,,,,552.0,197.0,,,,,,
610.0,142.0,,,,,,,552.0,197.0,,,,,,
610.0,142.0,,,,,,,552.0,197.0,,,,,,
610.0,142.0,,,,,,,552.0,197.0,,,,,,
610.0,142.0,,,,,,,552.0,197.0,,,,,,
